,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
5ff715bf16a357002fe18158,Moments That You Love,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,Camera looks amazing but when I text the picture it will still look like it was taken with a potato ,1.2716499363778184
5ff716690a802f001dc12aa7,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,pictures were intersting,0.22746671088362372
5ff717c651e40400231fb2eb,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,Very good,0.9242663137914371
5ff717cedb32a3002baf2307,AWESOME camera 15s,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,It was a very confusing video.,1.5967779519269516
5ff717e256fc4500252d87d8,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,Video desighned for yung and hip===not me.  Samsung excellent product however.,0.22746671088362372
5ff71859d8a4e3002506212a,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,"Was  good
",1.8697534929281228
5ff7188533ad6c0023885362,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,The video was kind of odd but does make me more interested in Samsung.,1.8697534929281228
5ff719412d86cb002b3e76ee,Live Focus How To,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,"Not interesting enough
",1.494356947029372
5ff719dc0a802f001dc12aab,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,Made no sense to me,0.22746671088362372
5ff71a5d8b10eb001d8b1fc0,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,Good service ,1.3497646992479817
5ff71a76220131003248e48e,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,Did not overwhelm me in any way,0.22746671088362372
5ff71b1ed8a4e3002506212f,AWESOME screen 15s,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,How to make a new one,0.6576247829204918
5ff71b2816a357002fe18160,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,Clearly aimed at a market segment much younger than me,0.7202691925893884
5ff71b51db32a3002baf230e,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,"Kids playing in a park with an alien sitting in a car......Why
",2.1496465936774833
5ff71dd751e40400231fb2f3,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,It was ok,0.7202691925893884
5ff71e0651e40400231fb2f4,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,Nothing to say about this,1.03216620435359
5ff71e10db32a3002baf2310,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,Didn't like it.,1.2411031058117736
5ff71e5056fc4500252d87dd,#danceAwesome with BLACKPINK,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,"It was very good and will definitely attract the younger generation, I would add more color and maybe add more celebrities ",0.41381155410718445
5ff71e9b0a802f001dc12aae,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,"Not very interesting.
",0.8579231343644844
5ff71eb851e40400231fb2f5,Meet Millie Bobby Brown,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,Celebs whatever,1.16212353334517
5ff71ee716a357002fe18163,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,Awesome ,0.6576247829204918
5ff71f1416a357002fe18164,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,watched once,0.22746671088362372
5ff71f6933ad6c002388536b,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,funny,0.7202691925893884
5ff71f6b220131003248e495,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,"There is no information on what makes the screen and camera so awesome.  Likewise, there is no information on what makes the battery life better.",0.7202691925893884
5ff71f6d56fc4500252d87df,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,"I didn't like the way it was presented. Just saying the same thing over and over again really quickly. I'd rather hear the technical details in a professional manner rather than someone just saying ""awesome camera"" over and over. How do I know it's ""awesome""? Trying to sell me something as expensive and important as a smartphone requires more than just using the word ""awesome"". That sounds rather juvenile.",0.7202691925893884
5ff7204933ad6c002388536e,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,"indifference, don.t have phone, have tv",0.22746671088362372
5ff7208d220131003248e497,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,Not very engaging.,0.22746671088362372
5ff720b351e40400231fb2fa,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,the music and video were awesome ,0.26719466559585353
5ff723afdb32a3002baf231a,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,"not realistic, not impressed, nothing in the video impressed me ",0.7202691925893884
